,Time,Wind Raw,Wind m/s,RTD Raw,RTD DegC,Wind m/s Scaled,RTD DegC Scaled
16,4848.0,413.0,0.01,8273.0,21.95,0.011125875199999967,21.2903
17,5146.0,409.0,0.0,8272.0,21.98,0.00021387519999996674,21.3203
18,5444.0,425.0,0.04,8272.0,21.98,0.04386187519999996,21.3203
19,5742.0,479.0,0.18,8273.0,21.98,0.19117387519999995,21.3203
20,6040.0,494.0,0.21,8273.0,21.98,0.23209387519999997,21.3203
21,6338.0,546.0,0.35,8273.0,21.98,0.37394987519999995,21.3203
22,6636.0,542.0,0.34,8273.0,21.98,0.36303787519999997,21.3203
23,6934.0,521.0,0.28,8273.0,21.98,0.30574987519999997,21.3203
24,7232.0,542.0,0.34,8272.0,21.95,0.36303787519999997,21.2903
25,7530.0,584.0,0.44,8272.0,21.95,0.4776138752,21.2903
26,7826.0,579.0,0.43,8271.0,21.95,0.46397387519999994,21.2903
27,8124.0,562.0,0.39,8271.0,21.88,0.41759787519999997,21.220299999999998
28,8422.0,568.0,0.41,8270.0,21.88,0.43396587519999996,21.220299999999998
29,8720.0,584.0,0.44,8269.0,21.88,0.4776138752,21.220299999999998
30,9018.0,660.0,0.63,8269.0,21.85,0.6849418751999999,21.1903
31,9316.0,578.0,0.43,8269.0,21.85,0.46124587519999993,21.1903
32,9614.0,626.0,0.55,8268.0,21.81,0.5921898752,21.150299999999998
33,9912.0,583.0,0.44,8267.0,21.78,0.4748858752,21.1203
34,10210.0,566.0,0.4,8266.0,21.74,0.42850987519999995,21.080299999999998
35,10508.0,574.0,0.42,8265.0,21.71,0.45033387519999996,21.0503
36,10806.0,563.0,0.39,8264.0,21.68,0.4203258752,21.0203
37,11104.0,532.0,0.31,8264.0,21.64,0.33575787519999994,20.9803
38,11402.0,445.0,0.09,8262.0,21.64,0.09842187519999997,20.9803
39,11700.0,455.0,0.11,8262.0,21.58,0.12570187519999995,20.920299999999997
40,11998.0,534.0,0.31,8261.0,21.58,0.34121387519999996,20.920299999999997
41,12296.0,507.0,0.25,8259.0,21.51,0.26755787519999996,20.8503
42,12594.0,490.0,0.2,8258.0,21.51,0.22118187519999996,20.8503
43,12892.0,427.0,0.05,8257.0,21.44,0.049317875199999965,20.7803
44,13190.0,419.0,0.03,8257.0,21.41,0.027493875199999965,20.7503
45,13491.0,439.0,0.08,8256.0,21.41,0.08205387519999996,20.7503
46,13789.0,405.0,0.0,8254.0,21.34,0.0,20.6803
47,14087.0,420.0,0.03,8253.0,21.31,0.030221875199999967,20.650299999999998
48,14385.0,430.0,0.05,8253.0,21.31,0.05750187519999997,20.650299999999998
49,14683.0,405.0,0.0,8251.0,21.24,0.0,20.580299999999998
50,14981.0,525.0,0.29,8250.0,21.2,0.31666187519999994,20.5403
51,15279.0,646.0,0.6,8250.0,21.2,0.6467498751999999,20.5403
52,15577.0,639.0,0.58,8249.0,21.14,0.6276538751999999,20.4803
53,15875.0,591.0,0.46,8247.0,21.1,0.4967098752,20.4403
54,16172.0,606.0,0.5,8246.0,21.1,0.5376298751999999,20.4403
55,16470.0,529.0,0.3,8246.0,21.03,0.3275738752,20.3703
56,16768.0,499.0,0.23,8244.0,21.03,0.24573387519999995,20.3703
57,17066.0,452.0,0.11,8244.0,20.97,0.11751787519999997,20.310299999999998
58,17364.0,434.0,0.06,8242.0,20.93,0.06841387519999996,20.2703
59,17662.0,405.0,0.0,8241.0,20.9,0.0,20.240299999999998
60,17960.0,405.0,0.0,8240.0,20.87,0.0,20.2103
61,18258.0,405.0,0.0,8239.0,20.83,0.0,20.170299999999997
62,18556.0,405.0,0.0,8238.0,20.83,0.0,20.170299999999997
63,18854.0,405.0,0.0,8237.0,20.73,0.0,20.0703
64,19155.0,405.0,0.0,8237.0,20.73,0.0,20.0703
65,19453.0,405.0,0.0,8236.0,20.7,0.0,20.0403
66,19751.0,405.0,0.0,8235.0,20.7,0.0,20.0403
67,20049.0,405.0,0.0,8234.0,20.66,0.0,20.0003
68,20347.0,406.0,0.0,8234.0,20.63,0.0,19.970299999999998
69,20645.0,411.0,0.01,8233.0,20.6,0.005669875199999967,19.9403
70,20943.0,409.0,0.0,8233.0,20.6,0.00021387519999996674,19.9403
71,21241.0,409.0,0.0,8231.0,20.56,0.00021387519999996674,19.900299999999998
72,21539.0,435.0,0.07,8231.0,20.56,0.07114187519999997,19.900299999999998
73,21837.0,510.0,0.25,8231.0,20.53,0.2757418752,19.8703
74,22135.0,535.0,0.32,8230.0,20.53,0.34394187519999997,19.8703
75,22433.0,509.0,0.25,8230.0,20.53,0.2730138752,19.8703
76,22731.0,495.0,0.22,8229.0,20.49,0.23482187519999997,19.830299999999998
77,23029.0,447.0,0.1,8228.0,20.46,0.10387787519999997,19.8003
78,23327.0,432.0,0.06,8227.0,20.46,0.06295787519999997,19.8003
79,23625.0,475.0,0.17,8227.0,20.46,0.18026187519999998,19.8003
80,23923.0,405.0,0.0,8226.0,20.39,0.0,19.7303
81,24221.0,405.0,0.0,8226.0,20.39,0.0,19.7303
82,24519.0,405.0,0.0,8225.0,20.36,0.0,19.7003
