,Time,Wind Raw,Wind m/s,RTD Raw,RTD DegC,Wind m/s Scaled,RTD DegC Scaled
17,5144.0,405.0,0.0,8272.0,21.95,0.0,21.2903
18,5442.0,405.0,0.0,8272.0,21.95,0.0,21.2903
19,5740.0,405.0,0.0,8272.0,21.91,0.0,21.2503
20,6038.0,405.0,0.0,8272.0,21.98,0.0,21.3203
21,6336.0,405.0,0.0,8273.0,21.95,0.0,21.2903
22,6634.0,405.0,0.0,8272.0,21.95,0.0,21.2903
23,6932.0,405.0,0.0,8272.0,21.98,0.0,21.3203
24,7230.0,405.0,0.0,8273.0,21.95,0.0,21.2903
25,7527.0,405.0,0.0,8273.0,21.98,0.0,21.3203
26,7828.0,405.0,0.0,8273.0,21.98,0.0,21.3203
27,8126.0,405.0,0.0,8272.0,21.95,0.0,21.2903
28,8424.0,405.0,0.0,8273.0,21.98,0.0,21.3203
29,8722.0,405.0,0.0,8273.0,21.98,0.0,21.3203
30,9020.0,405.0,0.0,8273.0,21.98,0.0,21.3203
31,9318.0,405.0,0.0,8272.0,21.98,0.0,21.3203
32,9616.0,405.0,0.0,8272.0,21.98,0.0,21.3203
33,9913.0,405.0,0.0,8273.0,21.98,0.0,21.3203
34,10214.0,405.0,0.0,8272.0,21.98,0.0,21.3203
35,10512.0,405.0,0.0,8272.0,21.98,0.0,21.3203
36,10809.0,405.0,0.0,8273.0,21.98,0.0,21.3203
37,11107.0,405.0,0.0,8273.0,21.98,0.0,21.3203
38,11405.0,405.0,0.0,8273.0,21.98,0.0,21.3203
39,11703.0,405.0,0.0,8273.0,21.98,0.0,21.3203
40,12001.0,405.0,0.0,8272.0,21.98,0.0,21.3203
41,12299.0,405.0,0.0,8273.0,21.98,0.0,21.3203
42,12597.0,405.0,0.0,8273.0,21.98,0.0,21.3203
43,12895.0,405.0,0.0,8273.0,21.98,0.0,21.3203
44,13193.0,405.0,0.0,8273.0,21.95,0.0,21.2903
45,13494.0,405.0,0.0,8272.0,21.98,0.0,21.3203
46,13792.0,405.0,0.0,8273.0,21.98,0.0,21.3203
47,14090.0,405.0,0.0,8272.0,22.01,0.0,21.3503
48,14388.0,405.0,0.0,8273.0,21.98,0.0,21.3203
49,14686.0,405.0,0.0,8273.0,21.98,0.0,21.3203
50,14984.0,405.0,0.0,8273.0,21.98,0.0,21.3203
51,15282.0,405.0,0.0,8273.0,21.98,0.0,21.3203
52,15579.0,405.0,0.0,8273.0,22.01,0.0,21.3503
53,15877.0,405.0,0.0,8273.0,21.98,0.0,21.3203
54,16175.0,405.0,0.0,8273.0,21.98,0.0,21.3203
55,16473.0,405.0,0.0,8273.0,22.01,0.0,21.3503
56,16771.0,405.0,0.0,8273.0,21.98,0.0,21.3203
57,17068.0,405.0,0.0,8273.0,21.98,0.0,21.3203
58,17366.0,405.0,0.0,8272.0,21.98,0.0,21.3203
59,17664.0,405.0,0.0,8273.0,21.95,0.0,21.2903
60,17962.0,405.0,0.0,8273.0,21.98,0.0,21.3203
61,18260.0,405.0,0.0,8273.0,21.98,0.0,21.3203
62,18558.0,405.0,0.0,8273.0,21.98,0.0,21.3203
63,18856.0,405.0,0.0,8274.0,22.01,0.0,21.3503
64,19157.0,405.0,0.0,8273.0,21.98,0.0,21.3203
65,19455.0,405.0,0.0,8273.0,21.98,0.0,21.3203
66,19752.0,405.0,0.0,8273.0,21.98,0.0,21.3203
67,20050.0,405.0,0.0,8272.0,21.98,0.0,21.3203
68,20348.0,405.0,0.0,8273.0,21.95,0.0,21.2903
69,20646.0,405.0,0.0,8273.0,21.98,0.0,21.3203
70,20944.0,405.0,0.0,8273.0,21.98,0.0,21.3203
71,21242.0,405.0,0.0,8273.0,22.01,0.0,21.3503
72,21540.0,405.0,0.0,8273.0,22.01,0.0,21.3503
73,21838.0,405.0,0.0,8273.0,21.98,0.0,21.3203
74,22136.0,405.0,0.0,8273.0,21.98,0.0,21.3203
75,22434.0,413.0,0.01,8273.0,21.98,0.011125875199999967,21.3203
76,22732.0,405.0,0.0,8273.0,21.98,0.0,21.3203
77,23030.0,411.0,0.01,8274.0,22.01,0.005669875199999967,21.3503
78,23328.0,408.0,0.0,8273.0,21.98,0.0,21.3203
79,23626.0,405.0,0.0,8273.0,22.01,0.0,21.3503
80,23924.0,405.0,0.0,8272.0,21.98,0.0,21.3203
81,24222.0,405.0,0.0,8273.0,21.98,0.0,21.3203
82,24520.0,405.0,0.0,8273.0,21.98,0.0,21.3203
83,24821.0,405.0,0.0,8273.0,21.98,0.0,21.3203
