,Time,Wind Raw,Wind m/s,RTD Raw,RTD DegC,Wind m/s Scaled,RTD DegC Scaled
20,6087.0,424.0,0.04,8259.0,21.54,0.0,21.3539
21,6387.0,419.0,0.03,8260.0,21.54,0.0,21.3539
22,6688.0,418.0,0.02,8259.0,21.54,0.0,21.3539
23,6988.0,421.0,0.03,8259.0,21.54,0.0,21.3539
24,7289.0,428.0,0.05,8260.0,21.54,0.0,21.3539
25,7589.0,428.0,0.05,8260.0,21.54,0.0,21.3539
26,7890.0,427.0,0.05,8260.0,21.54,0.0,21.3539
27,8191.0,420.0,0.03,8260.0,21.54,0.0,21.3539
28,8491.0,419.0,0.03,8261.0,21.54,0.0,21.3539
29,8792.0,415.0,0.02,8260.0,21.54,0.0,21.3539
30,9094.0,431.0,0.06,8260.0,21.54,0.0,21.3539
31,9395.0,421.0,0.03,8260.0,21.54,0.0,21.3539
32,9695.0,422.0,0.03,8260.0,21.54,0.0,21.3539
33,9996.0,420.0,0.03,8260.0,21.54,0.0,21.3539
34,10296.0,405.0,0.0,8260.0,21.54,0.0,21.3539
35,10599.0,428.0,0.05,8260.0,21.54,0.0,21.3539
36,10900.0,405.0,0.0,8259.0,21.54,0.0,21.3539
37,11200.0,427.0,0.05,8259.0,21.54,0.0,21.3539
38,11501.0,406.0,0.0,8260.0,21.54,0.0,21.3539
39,11801.0,405.0,0.0,8260.0,21.54,0.0,21.3539
40,12102.0,405.0,0.0,8260.0,21.54,0.0,21.3539
41,12402.0,405.0,0.0,8260.0,21.54,0.0,21.3539
42,12703.0,413.0,0.01,8260.0,21.54,0.0,21.3539
43,13003.0,421.0,0.03,8261.0,21.54,0.0,21.3539
44,13304.0,418.0,0.02,8260.0,21.54,0.0,21.3539
45,13604.0,418.0,0.02,8260.0,21.54,0.0,21.3539
46,13906.0,420.0,0.03,8260.0,21.54,0.0,21.3539
47,14206.0,423.0,0.04,8260.0,21.54,0.0,21.3539
48,14507.0,428.0,0.05,8260.0,21.51,0.0,21.323900000000002
49,14807.0,416.0,0.02,8260.0,21.54,0.0,21.3539
50,15108.0,424.0,0.04,8260.0,21.54,0.0,21.3539
51,15408.0,419.0,0.03,8260.0,21.54,0.0,21.3539
52,15709.0,411.0,0.01,8260.0,21.54,0.0,21.3539
53,16009.0,420.0,0.03,8260.0,21.54,0.0,21.3539
54,16312.0,405.0,0.0,8260.0,21.54,0.0,21.3539
55,16613.0,405.0,0.0,8259.0,21.54,0.0,21.3539
56,16913.0,405.0,0.0,8260.0,21.54,0.0,21.3539
57,17214.0,405.0,0.0,8260.0,21.54,0.0,21.3539
58,17514.0,405.0,0.0,8260.0,21.54,0.0,21.3539
59,17814.0,405.0,0.0,8260.0,21.54,0.0,21.3539
60,18117.0,405.0,0.0,8260.0,21.58,0.0,21.3939
61,18417.0,405.0,0.0,8259.0,21.51,0.0,21.323900000000002
62,18718.0,405.0,0.0,8260.0,21.54,0.0,21.3539
63,19018.0,405.0,0.0,8260.0,21.54,0.0,21.3539
64,19318.0,405.0,0.0,8260.0,21.54,0.0,21.3539
65,19619.0,416.0,0.02,8260.0,21.54,0.0,21.3539
66,19919.0,405.0,0.0,8260.0,21.54,0.0,21.3539
67,20221.0,405.0,0.0,8260.0,21.54,0.0,21.3539
68,20521.0,405.0,0.0,8259.0,21.54,0.0,21.3539
69,20821.0,405.0,0.0,8260.0,21.54,0.0,21.3539
70,21122.0,405.0,0.0,8260.0,21.54,0.0,21.3539
71,21422.0,405.0,0.0,8261.0,21.54,0.0,21.3539
72,21723.0,405.0,0.0,8260.0,21.54,0.0,21.3539
73,22026.0,405.0,0.0,8260.0,21.54,0.0,21.3539
74,22326.0,405.0,0.0,8261.0,21.58,0.0,21.3939
75,22627.0,406.0,0.0,8260.0,21.58,0.0,21.3939
76,22927.0,429.0,0.05,8260.0,21.54,0.0,21.3539
77,23227.0,439.0,0.08,8260.0,21.54,0.0,21.3539
78,23528.0,416.0,0.02,8260.0,21.58,0.0,21.3939
79,23829.0,414.0,0.01,8260.0,21.54,0.0,21.3539
80,24129.0,420.0,0.03,8260.0,21.58,0.0,21.3939
81,24430.0,426.0,0.04,8261.0,21.54,0.0,21.3539
82,24730.0,421.0,0.03,8261.0,21.54,0.0,21.3539
83,25031.0,424.0,0.04,8260.0,21.54,0.0,21.3539
84,25331.0,426.0,0.04,8260.0,21.58,0.0,21.3939
85,25632.0,428.0,0.05,8260.0,21.58,0.0,21.3939
86,25933.0,421.0,0.03,8260.0,21.54,0.0,21.3539
