,Time,Wind Raw,Wind m/s,RTD Raw,RTD DegC,Wind m/s Scaled,RTD DegC Scaled
17,5185.0,428.0,0.05,8274.0,22.01,0.0,21.823900000000002
18,5486.0,429.0,0.05,8274.0,22.01,0.0,21.823900000000002
19,5786.0,434.0,0.06,8274.0,22.05,0.0,21.8639
20,6087.0,412.0,0.01,8274.0,22.01,0.0,21.823900000000002
21,6387.0,415.0,0.02,8274.0,22.01,0.0,21.823900000000002
22,6687.0,412.0,0.01,8273.0,22.05,0.0,21.8639
23,6988.0,432.0,0.06,8274.0,22.05,0.0,21.8639
24,7288.0,427.0,0.05,8275.0,22.05,0.0,21.8639
25,7589.0,426.0,0.04,8274.0,22.05,0.0,21.8639
26,7889.0,405.0,0.0,8274.0,22.01,0.0,21.823900000000002
27,8190.0,405.0,0.0,8275.0,22.01,0.0,21.823900000000002
28,8491.0,409.0,0.0,8275.0,22.05,0.0,21.8639
29,8791.0,408.0,0.0,8274.0,22.01,0.0,21.823900000000002
30,9094.0,405.0,0.0,8275.0,22.01,0.0,21.823900000000002
31,9395.0,405.0,0.0,8275.0,22.05,0.0,21.8639
32,9695.0,405.0,0.0,8275.0,22.01,0.0,21.823900000000002
33,9996.0,405.0,0.0,8274.0,22.01,0.0,21.823900000000002
34,10296.0,405.0,0.0,8275.0,22.05,0.0,21.8639
35,10596.0,405.0,0.0,8274.0,22.05,0.0,21.8639
36,10900.0,405.0,0.0,8274.0,22.08,0.0,21.8939
37,11200.0,405.0,0.0,8274.0,22.01,0.0,21.823900000000002
38,11500.0,405.0,0.0,8274.0,22.05,0.0,21.8639
39,11801.0,405.0,0.0,8274.0,22.05,0.0,21.8639
40,12101.0,405.0,0.0,8274.0,22.01,0.0,21.823900000000002
41,12402.0,432.0,0.06,8275.0,22.01,0.0,21.823900000000002
42,12702.0,405.0,0.0,8275.0,22.05,0.0,21.8639
43,13003.0,405.0,0.0,8275.0,22.05,0.0,21.8639
44,13303.0,405.0,0.0,8274.0,22.01,0.0,21.823900000000002
45,13603.0,405.0,0.0,8274.0,22.05,0.0,21.8639
46,13904.0,405.0,0.0,8275.0,22.05,0.0,21.8639
47,14204.0,415.0,0.02,8275.0,22.01,0.0,21.823900000000002
48,14505.0,434.0,0.06,8275.0,22.05,0.0,21.8639
49,14806.0,411.0,0.01,8275.0,22.05,0.0,21.8639
50,15107.0,405.0,0.0,8275.0,22.05,0.0,21.8639
51,15407.0,405.0,0.0,8275.0,22.05,0.0,21.8639
52,15708.0,434.0,0.06,8274.0,22.05,0.0,21.8639
53,16008.0,419.0,0.03,8274.0,22.05,0.0,21.8639
54,16309.0,405.0,0.0,8274.0,22.05,0.0,21.8639
55,16612.0,441.0,0.08,8274.0,22.05,0.0,21.8639
56,16912.0,437.0,0.07,8275.0,22.05,0.0,21.8639
57,17213.0,439.0,0.08,8275.0,22.05,0.0,21.8639
58,17513.0,422.0,0.03,8274.0,22.05,0.0,21.8639
59,17814.0,412.0,0.01,8274.0,22.05,0.0,21.8639
60,18116.0,408.0,0.0,8274.0,22.01,0.0,21.823900000000002
61,18417.0,420.0,0.03,8274.0,22.01,0.0,21.823900000000002
62,18717.0,420.0,0.03,8274.0,22.01,0.0,21.823900000000002
63,19018.0,405.0,0.0,8274.0,21.98,0.0,21.7939
64,19318.0,405.0,0.0,8274.0,21.98,0.0,21.7939
65,19618.0,405.0,0.0,8273.0,22.01,0.0,21.823900000000002
66,19919.0,405.0,0.0,8273.0,21.98,0.0,21.7939
67,20219.0,405.0,0.0,8272.0,21.98,0.0,21.7939
68,20520.0,405.0,0.0,8272.0,21.95,0.0,21.7639
69,20821.0,405.0,0.0,8272.0,21.95,0.0,21.7639
70,21121.0,415.0,0.02,8272.0,21.95,0.0,21.7639
71,21422.0,405.0,0.0,8271.0,21.91,0.0,21.7239
72,21722.0,405.0,0.0,8271.0,21.91,0.0,21.7239
73,22023.0,405.0,0.0,8271.0,21.91,0.0,21.7239
74,22326.0,405.0,0.0,8270.0,21.91,0.0,21.7239
75,22626.0,405.0,0.0,8271.0,21.88,0.0,21.6939
76,22927.0,405.0,0.0,8270.0,21.91,0.0,21.7239
77,23227.0,405.0,0.0,8269.0,21.88,0.0,21.6939
78,23527.0,405.0,0.0,8269.0,21.88,0.0,21.6939
79,23828.0,405.0,0.0,8269.0,21.88,0.0,21.6939
80,24128.0,405.0,0.0,8269.0,21.85,0.0,21.6639
81,24429.0,407.0,0.0,8269.0,21.81,0.0,21.6239
82,24729.0,405.0,0.0,8269.0,21.81,0.0,21.6239
83,25029.0,412.0,0.01,8268.0,21.81,0.0,21.6239
