,Time,Wind Raw,Wind m/s,RTD Raw,RTD DegC,Wind m/s Scaled,RTD DegC Scaled
17,5216.0,405.0,0.0,8294.0,22.66,0.0,21.2549
18,5518.0,405.0,0.0,8293.0,22.69,0.0,21.2849
19,5820.0,405.0,0.0,8294.0,22.66,0.0,21.2549
20,6122.0,405.0,0.0,8294.0,22.66,0.0,21.2549
21,6424.0,405.0,0.0,8293.0,22.66,0.0,21.2549
22,6726.0,405.0,0.0,8294.0,22.69,0.0,21.2849
23,7028.0,405.0,0.0,8293.0,22.69,0.0,21.2849
24,7330.0,405.0,0.0,8294.0,22.69,0.0,21.2849
25,7635.0,405.0,0.0,8294.0,22.69,0.0,21.2849
26,7936.0,405.0,0.0,8294.0,22.66,0.0,21.2549
27,8239.0,405.0,0.0,8294.0,22.69,0.0,21.2849
28,8541.0,405.0,0.0,8295.0,22.69,0.0,21.2849
29,8843.0,405.0,0.0,8294.0,22.69,0.0,21.2849
30,9145.0,405.0,0.0,8294.0,22.69,0.0,21.2849
31,9447.0,405.0,0.0,8294.0,22.69,0.0,21.2849
32,9749.0,405.0,0.0,8294.0,22.69,0.0,21.2849
33,10051.0,411.0,0.01,8294.0,22.72,0.010013747699999955,21.314899999999998
34,10353.0,405.0,0.0,8295.0,22.72,0.0,21.314899999999998
35,10655.0,405.0,0.0,8294.0,22.72,0.0,21.314899999999998
36,10957.0,405.0,0.0,8294.0,22.69,0.0,21.2849
37,11259.0,405.0,0.0,8294.0,22.69,0.0,21.2849
38,11561.0,405.0,0.0,8294.0,22.72,0.0,21.314899999999998
39,11864.0,405.0,0.0,8295.0,22.72,0.0,21.314899999999998
40,12166.0,405.0,0.0,8294.0,22.69,0.0,21.2849
41,12468.0,405.0,0.0,8295.0,22.69,0.0,21.2849
42,12771.0,405.0,0.0,8294.0,22.69,0.0,21.2849
43,13073.0,405.0,0.0,8294.0,22.69,0.0,21.2849
44,13375.0,405.0,0.0,8294.0,22.69,0.0,21.2849
45,13680.0,405.0,0.0,8293.0,22.66,0.0,21.2549
46,13982.0,405.0,0.0,8293.0,22.66,0.0,21.2549
47,14284.0,405.0,0.0,8293.0,22.66,0.0,21.2549
48,14586.0,405.0,0.0,8292.0,22.62,0.0,21.2149
49,14888.0,405.0,0.0,8292.0,22.62,0.0,21.2149
50,15191.0,405.0,0.0,8292.0,22.62,0.0,21.2149
51,15493.0,405.0,0.0,8291.0,22.62,0.0,21.2149
52,15795.0,405.0,0.0,8291.0,22.56,0.0,21.154899999999998
53,16097.0,405.0,0.0,8291.0,22.59,0.0,21.1849
54,16399.0,405.0,0.0,8290.0,22.56,0.0,21.154899999999998
55,16701.0,405.0,0.0,8290.0,22.56,0.0,21.154899999999998
56,17003.0,405.0,0.0,8289.0,22.56,0.0,21.154899999999998
57,17305.0,405.0,0.0,8289.0,22.52,0.0,21.1149
58,17607.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
59,17909.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
60,18211.0,415.0,0.02,8288.0,22.49,0.020441747699999957,21.084899999999998
61,18513.0,419.0,0.03,8287.0,22.45,0.030869747699999957,21.0449
62,18815.0,418.0,0.02,8287.0,22.42,0.028262747699999955,21.0149
63,19118.0,405.0,0.0,8286.0,22.42,0.0,21.0149
64,19423.0,405.0,0.0,8284.0,22.39,0.0,20.9849
65,19725.0,405.0,0.0,8284.0,22.35,0.0,20.9449
66,20027.0,405.0,0.0,8283.0,22.32,0.0,20.9149
67,20329.0,405.0,0.0,8282.0,22.29,0.0,20.8849
68,20631.0,405.0,0.0,8281.0,22.25,0.0,20.8449
69,20933.0,428.0,0.05,8280.0,22.22,0.054332747699999955,20.814899999999998
70,21235.0,513.0,0.26,8280.0,22.22,0.27592774769999995,20.814899999999998
71,21537.0,538.0,0.32,8279.0,22.18,0.34110274769999993,20.7749
72,21840.0,405.0,0.0,8278.0,22.15,0.0,20.744899999999998
73,22142.0,405.0,0.0,8277.0,22.12,0.0,20.7149
74,22445.0,405.0,0.0,8275.0,22.05,0.0,20.6449
75,22747.0,405.0,0.0,8275.0,22.08,0.0,20.674899999999997
76,23049.0,405.0,0.0,8274.0,22.01,0.0,20.6049
77,23351.0,405.0,0.0,8273.0,22.01,0.0,20.6049
78,23653.0,405.0,0.0,8273.0,21.98,0.0,20.5749
79,23955.0,405.0,0.0,8272.0,21.95,0.0,20.5449
80,24257.0,405.0,0.0,8271.0,21.91,0.0,20.5049
81,24560.0,405.0,0.0,8271.0,21.91,0.0,20.5049
82,24862.0,405.0,0.0,8270.0,21.88,0.0,20.474899999999998
83,25162.0,405.0,0.0,8270.0,21.88,0.0,20.474899999999998
