,Time,Wind Raw,Wind m/s,RTD Raw,RTD DegC,Wind m/s Scaled,RTD DegC Scaled
34,10258.0,417.0,0.02,8254.0,21.34,0.0,21.1539
35,10556.0,405.0,0.0,8254.0,21.34,0.0,21.1539
36,10855.0,405.0,0.0,8254.0,21.34,0.0,21.1539
37,11153.0,405.0,0.0,8254.0,21.34,0.0,21.1539
38,11450.0,405.0,0.0,8253.0,21.34,0.0,21.1539
39,11750.0,405.0,0.0,8254.0,21.34,0.0,21.1539
40,12049.0,405.0,0.0,8254.0,21.34,0.0,21.1539
41,12348.0,405.0,0.0,8254.0,21.37,0.0,21.1839
42,12646.0,405.0,0.0,8253.0,21.37,0.0,21.1839
43,12945.0,405.0,0.0,8254.0,21.34,0.0,21.1539
44,13243.0,405.0,0.0,8254.0,21.37,0.0,21.1839
45,13541.0,405.0,0.0,8255.0,21.37,0.0,21.1839
46,13840.0,405.0,0.0,8255.0,21.37,0.0,21.1839
47,14138.0,405.0,0.0,8254.0,21.34,0.0,21.1539
48,14436.0,405.0,0.0,8255.0,21.34,0.0,21.1539
49,14735.0,405.0,0.0,8255.0,21.34,0.0,21.1539
50,15033.0,405.0,0.0,8255.0,21.37,0.0,21.1839
51,15331.0,405.0,0.0,8255.0,21.37,0.0,21.1839
52,15630.0,405.0,0.0,8255.0,21.37,0.0,21.1839
53,15928.0,405.0,0.0,8255.0,21.37,0.0,21.1839
54,16227.0,405.0,0.0,8255.0,21.37,0.0,21.1839
55,16525.0,405.0,0.0,8254.0,21.37,0.0,21.1839
56,16826.0,405.0,0.0,8254.0,21.37,0.0,21.1839
57,17124.0,405.0,0.0,8254.0,21.41,0.0,21.2239
58,17423.0,405.0,0.0,8255.0,21.37,0.0,21.1839
59,17721.0,405.0,0.0,8255.0,21.37,0.0,21.1839
60,18019.0,405.0,0.0,8255.0,21.37,0.0,21.1839
61,18318.0,405.0,0.0,8255.0,21.37,0.0,21.1839
62,18616.0,405.0,0.0,8255.0,21.37,0.0,21.1839
63,18914.0,405.0,0.0,8255.0,21.37,0.0,21.1839
64,19213.0,405.0,0.0,8255.0,21.37,0.0,21.1839
65,19511.0,405.0,0.0,8255.0,21.41,0.0,21.2239
66,19809.0,405.0,0.0,8256.0,21.41,0.0,21.2239
67,20108.0,405.0,0.0,8256.0,21.41,0.0,21.2239
68,20406.0,405.0,0.0,8256.0,21.37,0.0,21.1839
69,20704.0,405.0,0.0,8256.0,21.37,0.0,21.1839
70,21005.0,405.0,0.0,8256.0,21.41,0.0,21.2239
71,21303.0,405.0,0.0,8255.0,21.41,0.0,21.2239
72,21601.0,405.0,0.0,8256.0,21.37,0.0,21.1839
73,21900.0,405.0,0.0,8256.0,21.41,0.0,21.2239
74,22198.0,405.0,0.0,8256.0,21.41,0.0,21.2239
75,22499.0,405.0,0.0,8255.0,21.41,0.0,21.2239
76,22797.0,405.0,0.0,8256.0,21.41,0.0,21.2239
77,23096.0,405.0,0.0,8256.0,21.41,0.0,21.2239
78,23394.0,405.0,0.0,8256.0,21.41,0.0,21.2239
79,23692.0,405.0,0.0,8256.0,21.44,0.0,21.2539
80,23991.0,405.0,0.0,8256.0,21.44,0.0,21.2539
81,24289.0,405.0,0.0,8256.0,21.41,0.0,21.2239
82,24587.0,405.0,0.0,8257.0,21.44,0.0,21.2539
83,24886.0,405.0,0.0,8257.0,21.44,0.0,21.2539
84,25184.0,405.0,0.0,8256.0,21.44,0.0,21.2539
85,25482.0,405.0,0.0,8257.0,21.41,0.0,21.2239
86,25781.0,405.0,0.0,8257.0,21.44,0.0,21.2539
87,26079.0,405.0,0.0,8256.0,21.44,0.0,21.2539
88,26377.0,405.0,0.0,8257.0,21.44,0.0,21.2539
89,26676.0,405.0,0.0,8257.0,21.44,0.0,21.2539
90,26974.0,405.0,0.0,8257.0,21.44,0.0,21.2539
91,27272.0,405.0,0.0,8257.0,21.44,0.0,21.2539
92,27571.0,405.0,0.0,8257.0,21.44,0.0,21.2539
93,27869.0,405.0,0.0,8257.0,21.44,0.0,21.2539
94,28170.0,405.0,0.0,8257.0,21.44,0.0,21.2539
95,28469.0,405.0,0.0,8257.0,21.44,0.0,21.2539
96,28767.0,405.0,0.0,8257.0,21.44,0.0,21.2539
97,29065.0,405.0,0.0,8257.0,21.44,0.0,21.2539
98,29364.0,405.0,0.0,8258.0,21.47,0.0,21.2839
99,29662.0,405.0,0.0,8258.0,21.47,0.0,21.2839
100,29962.0,405.0,0.0,8258.0,21.47,0.0,21.2839
