,Time,Wind Raw,Wind m/s,RTD Raw,RTD DegC,Wind m/s Scaled,RTD DegC Scaled
34,10295.0,405.0,0.0,8286.0,22.45,0.0,21.0449
35,10594.0,405.0,0.0,8287.0,22.45,0.0,21.0449
36,10894.0,405.0,0.0,8287.0,22.45,0.0,21.0449
37,11194.0,405.0,0.0,8287.0,22.45,0.0,21.0449
38,11494.0,405.0,0.0,8287.0,22.49,0.0,21.084899999999998
39,11793.0,405.0,0.0,8288.0,22.45,0.0,21.0449
40,12093.0,405.0,0.0,8287.0,22.49,0.0,21.084899999999998
41,12396.0,405.0,0.0,8287.0,22.49,0.0,21.084899999999998
42,12696.0,405.0,0.0,8287.0,22.49,0.0,21.084899999999998
43,12995.0,405.0,0.0,8287.0,22.49,0.0,21.084899999999998
44,13295.0,405.0,0.0,8287.0,22.49,0.0,21.084899999999998
45,13595.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
46,13895.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
47,14194.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
48,14494.0,405.0,0.0,8288.0,22.52,0.0,21.1149
49,14794.0,405.0,0.0,8289.0,22.49,0.0,21.084899999999998
50,15094.0,405.0,0.0,8287.0,22.49,0.0,21.084899999999998
51,15393.0,405.0,0.0,8288.0,22.52,0.0,21.1149
52,15693.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
53,15993.0,405.0,0.0,8289.0,22.49,0.0,21.084899999999998
54,16293.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
55,16593.0,405.0,0.0,8288.0,22.52,0.0,21.1149
56,16892.0,405.0,0.0,8289.0,22.52,0.0,21.1149
57,17192.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
58,17492.0,405.0,0.0,8289.0,22.52,0.0,21.1149
59,17792.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
60,18096.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
61,18396.0,405.0,0.0,8289.0,22.49,0.0,21.084899999999998
62,18696.0,405.0,0.0,8288.0,22.52,0.0,21.1149
63,18996.0,405.0,0.0,8289.0,22.52,0.0,21.1149
64,19295.0,405.0,0.0,8289.0,22.52,0.0,21.1149
65,19595.0,405.0,0.0,8289.0,22.52,0.0,21.1149
66,19895.0,405.0,0.0,8288.0,22.52,0.0,21.1149
67,20195.0,405.0,0.0,8289.0,22.52,0.0,21.1149
68,20494.0,405.0,0.0,8289.0,22.52,0.0,21.1149
69,20794.0,405.0,0.0,8289.0,22.56,0.0,21.154899999999998
70,21094.0,405.0,0.0,8289.0,22.52,0.0,21.1149
71,21394.0,405.0,0.0,8289.0,22.52,0.0,21.1149
72,21694.0,405.0,0.0,8289.0,22.56,0.0,21.154899999999998
73,21993.0,405.0,0.0,8290.0,22.56,0.0,21.154899999999998
74,22293.0,405.0,0.0,8289.0,22.56,0.0,21.154899999999998
75,22593.0,405.0,0.0,8289.0,22.56,0.0,21.154899999999998
76,22893.0,405.0,0.0,8290.0,22.56,0.0,21.154899999999998
77,23192.0,405.0,0.0,8289.0,22.56,0.0,21.154899999999998
78,23492.0,405.0,0.0,8290.0,22.56,0.0,21.154899999999998
79,23795.0,405.0,0.0,8290.0,22.56,0.0,21.154899999999998
80,24095.0,405.0,0.0,8289.0,22.56,0.0,21.154899999999998
81,24394.0,405.0,0.0,8289.0,22.56,0.0,21.154899999999998
82,24694.0,405.0,0.0,8289.0,22.56,0.0,21.154899999999998
83,24994.0,405.0,0.0,8290.0,22.59,0.0,21.1849
84,25294.0,405.0,0.0,8290.0,22.56,0.0,21.154899999999998
85,25593.0,405.0,0.0,8290.0,22.56,0.0,21.154899999999998
86,25893.0,405.0,0.0,8290.0,22.56,0.0,21.154899999999998
87,26193.0,405.0,0.0,8290.0,22.56,0.0,21.154899999999998
88,26493.0,405.0,0.0,8291.0,22.56,0.0,21.154899999999998
89,26793.0,405.0,0.0,8290.0,22.59,0.0,21.1849
90,27093.0,405.0,0.0,8290.0,22.56,0.0,21.154899999999998
91,27393.0,405.0,0.0,8290.0,22.59,0.0,21.1849
92,27694.0,405.0,0.0,8291.0,22.59,0.0,21.1849
93,27993.0,405.0,0.0,8290.0,22.59,0.0,21.1849
94,28293.0,405.0,0.0,8290.0,22.59,0.0,21.1849
95,28593.0,405.0,0.0,8291.0,22.56,0.0,21.154899999999998
96,28893.0,405.0,0.0,8290.0,22.59,0.0,21.1849
97,29193.0,405.0,0.0,8291.0,22.59,0.0,21.1849
98,29496.0,405.0,0.0,8291.0,22.56,0.0,21.154899999999998
99,29796.0,405.0,0.0,8291.0,22.59,0.0,21.1849
100,30096.0,405.0,0.0,8290.0,22.62,0.0,21.2149
