,Time,Wind Raw,Wind m/s,RTD Raw,RTD DegC,Wind m/s Scaled,RTD DegC Scaled
16,4885.0,412.0,0.01,8249.0,21.2,0.0,21.0139
17,5185.0,415.0,0.02,8249.0,21.14,0.0,20.9539
18,5486.0,415.0,0.02,8249.0,21.14,0.0,20.9539
19,5786.0,425.0,0.04,8248.0,21.14,0.0,20.9539
20,6090.0,435.0,0.07,8248.0,21.17,0.0,20.983900000000002
21,6390.0,457.0,0.12,8249.0,21.17,0.052193819899999945,20.983900000000002
22,6691.0,453.0,0.11,8248.0,21.17,0.03906981989999995,20.983900000000002
23,6991.0,452.0,0.11,8248.0,21.14,0.03578881989999995,20.9539
24,7292.0,511.0,0.26,8249.0,21.14,0.22936781989999996,20.9539
25,7592.0,520.0,0.28,8249.0,21.14,0.25889681989999996,20.9539
26,7893.0,499.0,0.23,8247.0,21.14,0.18999581989999995,20.9539
27,8193.0,538.0,0.32,8248.0,21.14,0.31795481989999996,20.9539
28,8494.0,559.0,0.38,8247.0,21.1,0.38685581989999995,20.9139
29,8794.0,464.0,0.14,8247.0,21.1,0.07516081989999995,20.9139
30,9095.0,500.0,0.23,8246.0,21.1,0.19327681989999995,20.9139
31,9395.0,487.0,0.2,8246.0,21.07,0.15062381989999996,20.8839
32,9696.0,479.0,0.18,8246.0,21.07,0.12437581989999995,20.8839
33,9996.0,471.0,0.16,8245.0,21.07,0.09812781989999995,20.8839
34,10297.0,467.0,0.15,8245.0,21.07,0.08500381989999994,20.8839
35,10597.0,471.0,0.16,8244.0,21.0,0.09812781989999995,20.8139
36,10898.0,427.0,0.05,8244.0,21.0,0.0,20.8139
37,11198.0,420.0,0.03,8244.0,20.97,0.0,20.7839
38,11499.0,448.0,0.1,8243.0,20.97,0.022664819899999945,20.7839
39,11801.0,445.0,0.09,8242.0,20.93,0.012821819899999946,20.7439
40,12106.0,445.0,0.09,8242.0,20.93,0.012821819899999946,20.7439
41,12406.0,435.0,0.07,8241.0,20.9,0.0,20.7139
42,12707.0,433.0,0.06,8240.0,20.9,0.0,20.7139
43,13007.0,425.0,0.04,8239.0,20.87,0.0,20.6839
44,13308.0,417.0,0.02,8240.0,20.83,0.0,20.6439
45,13608.0,426.0,0.04,8239.0,20.83,0.0,20.6439
46,13909.0,421.0,0.03,8238.0,20.8,0.0,20.6139
47,14209.0,426.0,0.04,8238.0,20.8,0.0,20.6139
48,14510.0,422.0,0.03,8237.0,20.76,0.0,20.573900000000002
49,14810.0,426.0,0.04,8237.0,20.76,0.0,20.573900000000002
50,15111.0,427.0,0.05,8236.0,20.73,0.0,20.5439
51,15411.0,436.0,0.07,8236.0,20.73,0.0,20.5439
52,15712.0,443.0,0.09,8235.0,20.7,0.006259819899999947,20.5139
53,16012.0,468.0,0.15,8235.0,20.7,0.08828481989999995,20.5139
54,16313.0,561.0,0.38,8234.0,20.7,0.39341781989999997,20.5139
55,16613.0,544.0,0.34,8234.0,20.66,0.33764081989999994,20.4739
56,16914.0,612.0,0.51,8233.0,20.63,0.5607488198999999,20.4439
57,17214.0,481.0,0.18,8233.0,20.63,0.13093781989999995,20.4439
58,17515.0,463.0,0.14,8232.0,20.6,0.07187981989999995,20.4139
59,17818.0,458.0,0.12,8232.0,20.6,0.055474819899999944,20.4139
60,18119.0,427.0,0.05,8231.0,20.56,0.0,20.3739
61,18419.0,427.0,0.05,8230.0,20.53,0.0,20.3439
62,18721.0,423.0,0.04,8230.0,20.53,0.0,20.3439
63,19021.0,417.0,0.02,8229.0,20.49,0.0,20.3039
64,19322.0,419.0,0.03,8228.0,20.49,0.0,20.3039
65,19622.0,422.0,0.03,8228.0,20.46,0.0,20.2739
66,19923.0,420.0,0.03,8227.0,20.46,0.0,20.2739
67,20223.0,425.0,0.04,8227.0,20.43,0.0,20.2439
68,20524.0,427.0,0.05,8227.0,20.43,0.0,20.2439
69,20826.0,427.0,0.05,8226.0,20.43,0.0,20.2439
70,21127.0,425.0,0.04,8226.0,20.39,0.0,20.2039
71,21427.0,413.0,0.01,8225.0,20.36,0.0,20.1739
72,21728.0,416.0,0.02,8225.0,20.36,0.0,20.1739
73,22028.0,422.0,0.03,8225.0,20.33,0.0,20.1439
74,22329.0,409.0,0.0,8225.0,20.33,0.0,20.1439
75,22629.0,411.0,0.01,8224.0,20.33,0.0,20.1439
76,22930.0,417.0,0.02,8223.0,20.33,0.0,20.1439
77,23230.0,422.0,0.03,8223.0,20.33,0.0,20.1439
78,23533.0,426.0,0.04,8223.0,20.29,0.0,20.1039
79,23834.0,426.0,0.04,8223.0,20.29,0.0,20.1039
80,24135.0,424.0,0.04,8222.0,20.29,0.0,20.1039
81,24435.0,428.0,0.05,8222.0,20.26,0.0,20.073900000000002
82,24737.0,433.0,0.06,8221.0,20.26,0.0,20.073900000000002
