,Time,Wind Raw,Wind m/s,RTD Raw,RTD DegC,Wind m/s Scaled,RTD DegC Scaled
25,7581.0,405.0,0.0,8286.0,22.45,0.0,21.0449
26,7881.0,405.0,0.0,8287.0,22.45,0.0,21.0449
27,8181.0,405.0,0.0,8287.0,22.45,0.0,21.0449
28,8481.0,405.0,0.0,8287.0,22.42,0.0,21.0149
29,8781.0,405.0,0.0,8286.0,22.45,0.0,21.0449
30,9081.0,405.0,0.0,8287.0,22.45,0.0,21.0449
31,9380.0,405.0,0.0,8286.0,22.45,0.0,21.0449
32,9680.0,405.0,0.0,8287.0,22.45,0.0,21.0449
33,9980.0,405.0,0.0,8287.0,22.49,0.0,21.084899999999998
34,10280.0,405.0,0.0,8287.0,22.45,0.0,21.0449
35,10580.0,405.0,0.0,8287.0,22.45,0.0,21.0449
36,10880.0,405.0,0.0,8287.0,22.45,0.0,21.0449
37,11180.0,405.0,0.0,8287.0,22.49,0.0,21.084899999999998
38,11481.0,405.0,0.0,8287.0,22.45,0.0,21.0449
39,11781.0,405.0,0.0,8287.0,22.45,0.0,21.0449
40,12081.0,405.0,0.0,8287.0,22.45,0.0,21.0449
41,12380.0,407.0,0.0,8287.0,22.45,0.0,21.0449
42,12683.0,405.0,0.0,8287.0,22.49,0.0,21.084899999999998
43,12983.0,408.0,0.0,8287.0,22.49,0.0021927476999999557,21.084899999999998
44,13283.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
45,13583.0,405.0,0.0,8288.0,22.45,0.0,21.0449
46,13883.0,405.0,0.0,8287.0,22.49,0.0,21.084899999999998
47,14183.0,405.0,0.0,8287.0,22.49,0.0,21.084899999999998
48,14483.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
49,14783.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
50,15083.0,405.0,0.0,8288.0,22.45,0.0,21.0449
51,15383.0,405.0,0.0,8287.0,22.49,0.0,21.084899999999998
52,15683.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
53,15983.0,405.0,0.0,8288.0,22.45,0.0,21.0449
54,16282.0,405.0,0.0,8287.0,22.49,0.0,21.084899999999998
55,16582.0,405.0,0.0,8288.0,22.45,0.0,21.0449
56,16882.0,405.0,0.0,8287.0,22.49,0.0,21.084899999999998
57,17182.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
58,17482.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
59,17782.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
60,18082.0,405.0,0.0,8287.0,22.49,0.0,21.084899999999998
61,18385.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
62,18684.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
63,18984.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
64,19284.0,405.0,0.0,8288.0,22.52,0.0,21.1149
65,19584.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
66,19884.0,405.0,0.0,8288.0,22.45,0.0,21.0449
67,20185.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
68,20485.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
69,20785.0,405.0,0.0,8288.0,22.52,0.0,21.1149
70,21085.0,405.0,0.0,8288.0,22.52,0.0,21.1149
71,21384.0,405.0,0.0,8287.0,22.49,0.0,21.084899999999998
72,21684.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
73,21984.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
74,22284.0,405.0,0.0,8288.0,22.52,0.0,21.1149
75,22583.0,405.0,0.0,8289.0,22.49,0.0,21.084899999999998
76,22883.0,405.0,0.0,8288.0,22.52,0.0,21.1149
77,23183.0,405.0,0.0,8289.0,22.49,0.0,21.084899999999998
78,23483.0,405.0,0.0,8289.0,22.49,0.0,21.084899999999998
79,23782.0,405.0,0.0,8289.0,22.52,0.0,21.1149
80,24085.0,405.0,0.0,8289.0,22.49,0.0,21.084899999999998
81,24385.0,405.0,0.0,8288.0,22.49,0.0,21.084899999999998
82,24685.0,405.0,0.0,8288.0,22.52,0.0,21.1149
83,24985.0,405.0,0.0,8289.0,22.52,0.0,21.1149
84,25285.0,405.0,0.0,8289.0,22.52,0.0,21.1149
85,25585.0,405.0,0.0,8289.0,22.52,0.0,21.1149
86,25884.0,405.0,0.0,8289.0,22.56,0.0,21.154899999999998
87,26184.0,405.0,0.0,8289.0,22.52,0.0,21.1149
88,26484.0,405.0,0.0,8290.0,22.56,0.0,21.154899999999998
89,26784.0,405.0,0.0,8290.0,22.52,0.0,21.1149
90,27083.0,405.0,0.0,8289.0,22.56,0.0,21.154899999999998
91,27383.0,405.0,0.0,8289.0,22.56,0.0,21.154899999999998
