,Time,Wind Raw,Wind m/s,RTD Raw,RTD DegC,Wind m/s Scaled,RTD DegC Scaled
21,6336.0,411.0,0.01,8270.0,21.88,0.005669875199999967,21.220299999999998
22,6634.0,637.0,0.57,8270.0,21.88,0.6221978751999999,21.220299999999998
23,6935.0,544.0,0.34,8270.0,21.91,0.3684938752,21.2503
24,7233.0,484.0,0.19,8270.0,21.91,0.20481387519999997,21.2503
25,7531.0,453.0,0.11,8270.0,21.88,0.12024587519999996,21.220299999999998
26,7829.0,449.0,0.1,8270.0,21.88,0.10933387519999996,21.220299999999998
27,8127.0,500.0,0.23,8270.0,21.88,0.24846187519999996,21.220299999999998
28,8425.0,442.0,0.08,8270.0,21.88,0.09023787519999997,21.220299999999998
29,8723.0,489.0,0.2,8268.0,21.88,0.21845387519999995,21.220299999999998
30,9021.0,448.0,0.1,8269.0,21.85,0.10660587519999996,21.1903
31,9319.0,442.0,0.08,8269.0,21.85,0.09023787519999997,21.1903
32,9617.0,412.0,0.01,8269.0,21.81,0.008397875199999967,21.150299999999998
33,9915.0,405.0,0.0,8268.0,21.81,0.0,21.150299999999998
34,10213.0,408.0,0.0,8267.0,21.78,0.0,21.1203
35,10511.0,405.0,0.0,8267.0,21.78,0.0,21.1203
36,10809.0,407.0,0.0,8267.0,21.78,0.0,21.1203
37,11107.0,423.0,0.04,8267.0,21.74,0.03840587519999997,21.080299999999998
38,11405.0,458.0,0.12,8266.0,21.74,0.13388587519999998,21.080299999999998
39,11703.0,429.0,0.05,8266.0,21.71,0.05477387519999997,21.0503
40,12001.0,520.0,0.28,8264.0,21.71,0.30302187519999996,21.0503
41,12299.0,525.0,0.29,8264.0,21.68,0.31666187519999994,21.0203
42,12600.0,581.0,0.43,8264.0,21.68,0.46942987519999996,21.0203
43,12898.0,625.0,0.54,8263.0,21.64,0.5894618751999999,20.9803
44,13196.0,561.0,0.38,8262.0,21.64,0.41486987519999996,20.9803
45,13494.0,617.0,0.52,8262.0,21.61,0.5676378752,20.9503
46,13792.0,575.0,0.42,8261.0,21.58,0.45306187519999996,20.920299999999997
47,14090.0,516.0,0.27,8259.0,21.54,0.2921098752,20.8803
48,14388.0,519.0,0.28,8259.0,21.51,0.30029387519999995,20.8503
49,14686.0,446.0,0.09,8259.0,21.47,0.10114987519999996,20.810299999999998
50,14984.0,519.0,0.28,8257.0,21.47,0.30029387519999995,20.810299999999998
51,15282.0,568.0,0.4,8257.0,21.44,0.43396587519999996,20.7803
52,15580.0,595.0,0.47,8256.0,21.41,0.5076218751999999,20.7503
53,15878.0,563.0,0.39,8255.0,21.37,0.4203258752,20.7103
54,16177.0,563.0,0.39,8254.0,21.34,0.4203258752,20.6803
55,16475.0,574.0,0.42,8253.0,21.31,0.45033387519999996,20.650299999999998
56,16773.0,575.0,0.42,8252.0,21.27,0.45306187519999996,20.6103
57,17071.0,565.0,0.39,8251.0,21.27,0.42578187519999994,20.6103
58,17369.0,559.0,0.38,8250.0,21.2,0.40941387519999994,20.5403
59,17667.0,558.0,0.38,8250.0,21.17,0.40668587519999994,20.5103
60,17964.0,573.0,0.41,8249.0,21.17,0.44760587519999995,20.5103
61,18265.0,643.0,0.59,8247.0,21.1,0.6385658752,20.4403
62,18566.0,606.0,0.5,8246.0,21.07,0.5376298751999999,20.4103
63,18864.0,577.0,0.42,8246.0,21.03,0.4585178752,20.3703
64,19162.0,592.0,0.46,8245.0,21.03,0.49943787519999994,20.3703
65,19460.0,589.0,0.45,8244.0,20.97,0.49125387519999997,20.310299999999998
66,19758.0,643.0,0.59,8243.0,20.97,0.6385658752,20.310299999999998
67,20056.0,575.0,0.42,8242.0,20.9,0.45306187519999996,20.240299999999998
68,20353.0,652.0,0.61,8241.0,20.9,0.6631178752,20.240299999999998
69,20651.0,636.0,0.57,8239.0,20.83,0.6194698752,20.170299999999997
70,20949.0,453.0,0.11,8239.0,20.83,0.12024587519999996,20.170299999999997
71,21247.0,470.0,0.15,8237.0,20.8,0.16662187519999996,20.1403
72,21545.0,457.0,0.12,8237.0,20.76,0.13115787519999997,20.1003
73,21843.0,432.0,0.06,8236.0,20.73,0.06295787519999997,20.0703
74,22142.0,505.0,0.24,8236.0,20.7,0.26210187519999995,20.0403
75,22440.0,438.0,0.07,8234.0,20.66,0.07932587519999997,20.0003
76,22738.0,430.0,0.05,8234.0,20.63,0.05750187519999997,19.970299999999998
77,23036.0,450.0,0.1,8233.0,20.6,0.11206187519999997,19.9403
78,23334.0,405.0,0.0,8232.0,20.56,0.0,19.900299999999998
79,23632.0,405.0,0.0,8230.0,20.53,0.0,19.8703
80,23932.0,405.0,0.0,8229.0,20.49,0.0,19.830299999999998
81,24231.0,411.0,0.01,8229.0,20.46,0.005669875199999967,19.8003
82,24529.0,407.0,0.0,8227.0,20.43,0.0,19.7703
83,24827.0,439.0,0.08,8227.0,20.43,0.08205387519999996,19.7703
84,25125.0,448.0,0.1,8226.0,20.39,0.10660587519999996,19.7303
85,25423.0,425.0,0.04,8226.0,20.39,0.04386187519999996,19.7303
86,25721.0,405.0,0.0,8225.0,20.33,0.0,19.670299999999997
87,26019.0,405.0,0.0,8224.0,20.29,0.0,19.6303
