,Time,Wind Raw,Wind m/s,RTD Raw,RTD DegC,Wind m/s Scaled,RTD DegC Scaled
24,7334.0,405.0,0.0,8277.0,22.12,0.0,20.7149
25,7636.0,405.0,0.0,8277.0,22.12,0.0,20.7149
26,7939.0,405.0,0.0,8277.0,22.12,0.0,20.7149
27,8241.0,405.0,0.0,8277.0,22.12,0.0,20.7149
28,8543.0,405.0,0.0,8277.0,22.15,0.0,20.744899999999998
29,8845.0,405.0,0.0,8277.0,22.12,0.0,20.7149
30,9147.0,405.0,0.0,8277.0,22.12,0.0,20.7149
31,9449.0,405.0,0.0,8277.0,22.12,0.0,20.7149
32,9751.0,405.0,0.0,8277.0,22.12,0.0,20.7149
33,10057.0,405.0,0.0,8277.0,22.12,0.0,20.7149
34,10359.0,405.0,0.0,8277.0,22.12,0.0,20.7149
35,10661.0,405.0,0.0,8277.0,22.15,0.0,20.744899999999998
36,10963.0,405.0,0.0,8278.0,22.15,0.0,20.744899999999998
37,11267.0,405.0,0.0,8277.0,22.12,0.0,20.7149
38,11569.0,405.0,0.0,8277.0,22.12,0.0,20.7149
39,11871.0,405.0,0.0,8277.0,22.12,0.0,20.7149
40,12173.0,405.0,0.0,8278.0,22.15,0.0,20.744899999999998
41,12476.0,405.0,0.0,8277.0,22.15,0.0,20.744899999999998
42,12778.0,405.0,0.0,8278.0,22.12,0.0,20.7149
43,13080.0,405.0,0.0,8278.0,22.15,0.0,20.744899999999998
44,13382.0,405.0,0.0,8278.0,22.15,0.0,20.744899999999998
45,13684.0,405.0,0.0,8278.0,22.15,0.0,20.744899999999998
46,13987.0,405.0,0.0,8278.0,22.12,0.0,20.7149
47,14289.0,405.0,0.0,8279.0,22.15,0.0,20.744899999999998
48,14591.0,405.0,0.0,8278.0,22.15,0.0,20.744899999999998
49,14894.0,405.0,0.0,8278.0,22.15,0.0,20.744899999999998
50,15196.0,405.0,0.0,8278.0,22.15,0.0,20.744899999999998
51,15498.0,405.0,0.0,8278.0,22.15,0.0,20.744899999999998
52,15804.0,405.0,0.0,8278.0,22.18,0.0,20.7749
53,16106.0,405.0,0.0,8278.0,22.18,0.0,20.7749
54,16408.0,405.0,0.0,8278.0,22.15,0.0,20.744899999999998
55,16710.0,405.0,0.0,8278.0,22.15,0.0,20.744899999999998
56,17012.0,405.0,0.0,8279.0,22.15,0.0,20.744899999999998
57,17314.0,405.0,0.0,8278.0,22.15,0.0,20.744899999999998
58,17616.0,405.0,0.0,8278.0,22.15,0.0,20.744899999999998
59,17919.0,405.0,0.0,8278.0,22.15,0.0,20.744899999999998
60,18222.0,405.0,0.0,8278.0,22.15,0.0,20.744899999999998
61,18524.0,405.0,0.0,8277.0,22.12,0.0,20.7149
62,18826.0,405.0,0.0,8277.0,22.15,0.0,20.744899999999998
63,19128.0,405.0,0.0,8277.0,22.12,0.0,20.7149
64,19431.0,405.0,0.0,8277.0,22.12,0.0,20.7149
65,19733.0,405.0,0.0,8277.0,22.12,0.0,20.7149
66,20035.0,405.0,0.0,8277.0,22.12,0.0,20.7149
67,20337.0,405.0,0.0,8277.0,22.12,0.0,20.7149
68,20639.0,405.0,0.0,8277.0,22.12,0.0,20.7149
69,20942.0,405.0,0.0,8276.0,22.12,0.0,20.7149
70,21244.0,405.0,0.0,8277.0,22.12,0.0,20.7149
71,21550.0,405.0,0.0,8276.0,22.12,0.0,20.7149
72,21853.0,405.0,0.0,8275.0,22.08,0.0,20.674899999999997
73,22155.0,405.0,0.0,8276.0,22.08,0.0,20.674899999999997
74,22457.0,405.0,0.0,8275.0,22.05,0.0,20.6449
75,22759.0,405.0,0.0,8275.0,22.05,0.0,20.6449
76,23062.0,405.0,0.0,8275.0,22.05,0.0,20.6449
77,23364.0,405.0,0.0,8274.0,22.01,0.0,20.6049
78,23666.0,405.0,0.0,8274.0,22.01,0.0,20.6049
79,23968.0,405.0,0.0,8274.0,21.98,0.0,20.5749
80,24271.0,405.0,0.0,8274.0,21.98,0.0,20.5749
81,24573.0,405.0,0.0,8272.0,21.98,0.0,20.5749
82,24875.0,405.0,0.0,8272.0,21.95,0.0,20.5449
83,25178.0,405.0,0.0,8272.0,21.95,0.0,20.5449
84,25481.0,405.0,0.0,8271.0,21.91,0.0,20.5049
85,25783.0,405.0,0.0,8272.0,21.88,0.0,20.474899999999998
86,26085.0,405.0,0.0,8270.0,21.91,0.0,20.5049
87,26387.0,405.0,0.0,8270.0,21.88,0.0,20.474899999999998
88,26689.0,405.0,0.0,8270.0,21.88,0.0,20.474899999999998
89,26991.0,405.0,0.0,8269.0,21.88,0.0,20.474899999999998
90,27297.0,405.0,0.0,8269.0,21.85,0.0,20.4449
